year_label,mean_fd2wmv,gdp_growth,CPIH,CPI,Unemployment (%),average_weekly_earnings,av_weekly_earnings_change,unemployment_pct_change,mean_fdall_mv,mean_fdbus,mean_fdcar,mean_fdhgv,mean_fdlgv,mean_fdpc,rcat
2011,-0.5760016864769204,-0.06785143231248478,1.5701872791924294,2.0044650031652913,1.41391915987965,0.657173422245961,0.0,0.24951314462072113,-0.4368782373873257,0.2757250605171918,-0.4725707864594999,-0.9062081725309686,0.110024699143735,0.7960514304799916,PR
2005,0.8050893205073586,0.7623307983343879,-1.4246872996533628,-0.18222409119684482,-1.1672353915602216,-1.1309496103767707,1.076297283088719,-0.02079276205172687,0.05620290884318771,-0.8600036965844412,0.5484946233316911,1.0487685451774236,-0.9050446078169156,-1.303125748935068,PR
2015,-0.8172672740472365,0.3472396830109515,-1.1094373439853846,-2.095577048763714,-0.6979345640256992,1.3525546015992456,0.1793828805147865,-1.1020163887415226,1.8081687719320483,-0.5892874179477183,1.0996364887258743,-0.50954183219335,2.0968506410670087,1.004378732814961,PR
2003,1.899652084228783,0.8661035771652469,-1.4246872996533628,-0.8200084103858013,-1.0108017823820474,-1.9256709582090958,0.0,-0.29109866872417606,-1.8365008464447925,2.6638666818693935,-1.4286982587739936,0.3138712134717405,-1.8395697560905384,-0.9432523038967612,PR
2007,0.4933814219480073,0.39912607242638104,0.46681243435450603,-4.0461876337626253e-16,-0.7761513686147866,-0.2120530519456447,1.435063044118292,-0.15594571538795207,1.3994065135141698,0.16253788493049878,1.2979380761006285,1.5017942665990802,0.4139208430825672,-1.1626357805277443,PR
2013,-1.2257929102583522,0.2434669041800925,0.38799994543751143,0.27333613679526686,1.0228351369342148,0.9303588855633228,-1.076297283088719,-0.5614045753966254,-0.9862446245246602,-1.4377921198389267,-1.5308170164379662,-1.2343769611525452,0.5745338874698176,1.4362322058232029,PR
2009,0.2847051316577903,-3.025375628991969,0.15156247868652795,-0.09111204559842241,1.0228351369342148,0.16047257985075775,-1.9732116856626516,2.547113351336538,0.006976252359864669,0.6649533942052964,0.3458879082559252,-0.5814354848446858,-0.24447221803610825,0.7655626219681421,PR
2004,1.5411096193828067,0.39912607242638104,-1.4246872996533628,-0.9111204559842235,-1.1672353915602216,-1.5531453264126935,0.717531522059146,-0.29109866872417606,-0.2273512441807071,-1.1848745411110022,0.37183347025889907,1.1904987003608147,-1.286127645225098,-1.3664656538689843,PR
2010,-1.1078072460388055,0.03592134651837429,0.5456249232715006,0.911120455984223,1.2574855507014764,0.3839879589285992,-0.358765761029573,0.3846660979569476,-0.8959149606525512,0.6082680836524537,-0.8672831036619444,-0.6377944700067788,-0.2784281204998695,1.0614840344111993,PR
2006,0.3914111719428945,0.45101246184181065,0.5456249232715006,-4.0461876337626253e-16,-0.6979345640256992,-0.6839188522210877,1.2556801636035055,0.7901249579656208,0.9895571665516928,-0.2999965437270002,1.594630312678844,1.0935903440698314,-0.4919194678282331,-0.9573184613411151,PR
2014,-0.7198067401357252,0.7623307983343879,-0.24249996589844475,-0.728896364787379,-0.07220012731300314,1.0545340961621237,-1.076297283088719,-1.9129341087588694,0.43158747132387254,-0.31735164948666217,-0.12412901848660297,-1.1292983738634506,1.3057163813454755,0.24551296855099386,PR
2012,-1.2503831544446373,-0.06785143231248478,0.6244374121884952,0.45556022799211127,1.3357023552905631,0.806183674964522,-0.8969144025739325,-0.15594571538795085,-0.9177596492509412,-0.15220265262188037,-1.217626028663076,-1.146621754985017,0.2759958276454007,0.8070494879030919,PR
2008,0.28171026173405334,-1.1055792206210755,1.333749812441446,1.1844565927794901,-0.4632841502584382,0.16047257985075775,0.717531522059146,0.5198190512931716,0.6087504779162124,0.4661575161427518,0.3827033331313001,0.9967539798979258,0.26851953574277315,-0.3834735333819239,PR
2011,0.002652278832268576,-0.06785143231248478,1.5701872791924294,2.0044650031652913,1.41391915987965,0.657173422245961,0.0,0.24951314462072113,1.165739127759611,-0.10854691757259756,1.9838138614085936,-0.6919782447621051,0.2651901656246451,-0.704377736698174,TM
2005,0.43918208725618313,0.7623307983343879,-1.4246872996533628,-0.18222409119684482,-1.1672353915602216,-1.1309496103767707,1.076297283088719,-0.02079276205172687,0.23201171858291075,0.4179477698337698,0.40002428360849995,1.1071472203828367,-0.7786334737486016,-0.704377736698174,TM
2015,-1.5022506237091333,0.3472396830109515,-1.1094373439853846,-2.095577048763714,-0.6979345640256992,1.3525546015992456,0.1793828805147865,-1.1020163887415226,1.8907225604574767,-1.991806663432587,0.7312302706761866,-0.11639850727229885,2.093536167034255,-0.704377736698174,TM
2003,1.2096048984174315,0.8661035771652469,-1.4246872996533628,-0.8200084103858013,-1.0108017823820474,-1.9256709582090958,0.0,-0.29109866872417606,-1.4293714031459626,1.006996424933829,-0.71941935260124,0.7731609434898038,-1.849636726369281,-0.36556996230391786,TM
2007,0.7122478206003371,0.39912607242638104,0.46681243435450603,-4.0461876337626253e-16,-0.7761513686147866,-0.2120530519456447,1.435063044118292,-0.15594571538795207,1.007619902444224,0.7912216969309745,0.4457796798382451,0.9878743777692264,0.24840049075246698,1.0420584401629438,TM
2013,-1.145170951033976,0.2434669041800925,0.38799994543751143,0.27333613679526686,1.0228351369342148,0.9303588855633228,-1.076297283088719,-0.5614045753966254,-1.2689597452103838,-0.7683372864128382,-1.587874473294284,-1.5546622511849841,0.7664457250809483,-0.6005134849685263,TM
2009,0.8941600850270869,-3.025375628991969,0.15156247868652795,-0.09111204559842241,1.0228351369342148,0.16047257985075775,-1.9732116856626516,2.547113351336538,0.43779766255582636,0.01741459455157709,1.4600206460543212,-0.6536009581326778,-0.3070416306142648,1.3172305405634224,TM
2004,-0.10183591445112739,0.39912607242638104,-1.4246872996533628,-0.9111204559842235,-1.1672353915602216,-1.5531453264126935,0.717531522059146,-0.29109866872417606,0.07768145982477828,-0.0899657587288164,0.3625606426626663,1.5110624403035164,-1.157204944105317,-0.6408256272901055,TM
2010,0.47235807675580643,0.03592134651837429,0.5456249232715006,0.911120455984223,1.2574855507014764,0.3839879589285992,-0.358765761029573,0.3846660979569476,-0.596133763407068,0.1746886275135912,-0.3289496526541651,-0.08594495206343454,-0.47463854290681323,-0.704377736698174,TM
2006,0.8213874672174147,0.45101246184181065,0.5456249232715006,-4.0461876337626253e-16,-0.6979345640256992,-0.6839188522210877,1.2556801636035055,0.7901249579656208,0.1060102685187705,1.8971988264837414,-0.27020943037542045,0.8258086967972199,-0.27977637519341997,2.099759223332353,TM
2014,-1.5908042389104977,0.7623307983343879,-0.24249996589844475,-0.728896364787379,-0.07220012731300314,1.0545340961621237,-1.076297283088719,-1.9129341087588694,0.16465058037524277,-1.2797861309897427,-0.5438824741439164,-0.9742472485011676,1.4302697587997035,-0.704377736698174,TM
2012,-1.3320963022113141,-0.06785143231248478,0.6244374121884952,0.45556022799211127,1.3357023552905631,0.806183674964522,-0.8969144025739325,-0.15594571538795085,-1.6535713600315436,-0.851269384974437,-1.4781965315788903,-1.6378295615553684,0.22970111413014682,-0.704377736698174,TM
2008,1.120565316209497,-1.1055792206210755,1.333749812441446,1.1844565927794901,-0.4632841502584382,0.16047257985075775,0.717531522059146,0.5198190512931716,-0.13419700872374124,0.7842442018635236,-0.45489746960086597,0.5096080447293989,-0.18661172848446675,1.3741272906928745,TM
2011,-0.7860755700251529,-0.06785143231248478,1.5701872791924294,2.0044650031652913,1.41391915987965,0.657173422245961,0.0,0.24951314462072113,-0.6555333057717441,-0.013711695257154268,-0.5166383479721818,-0.7628563605222198,-0.1325449022281072,0.899631962944538,PU
2005,0.6814795649718268,0.7623307983343879,-1.4246872996533628,-0.18222409119684482,-1.1672353915602216,-1.1309496103767707,1.076297283088719,-0.02079276205172687,0.9757596776499596,-0.9009257425181957,1.0204544857055888,1.5330625821686152,-0.8088885451073744,-1.3138459311439732,PU
2015,-1.0939269903217488,0.3472396830109515,-1.1094373439853846,-2.095577048763714,-0.6979345640256992,1.3525546015992456,0.1793828805147865,-1.1020163887415226,-0.7066612695410568,0.8110943849697908,-1.0021483620719331,-1.0517904287813697,1.8590792651996333,1.1982351489701677,PU
2003,1.90978376161939,0.8661035771652469,-1.4246872996533628,-0.8200084103858013,-1.0108017823820474,-1.9256709582090958,0.0,-0.29109866872417606,1.2062342222874516,1.3485416541651114,1.379865970535913,0.9027249361033033,-1.596117097603117,-1.3971701887128374,PU
2007,0.8844344086642315,0.39912607242638104,0.46681243435450603,-4.0461876337626253e-16,-0.7761513686147866,-0.2120530519456447,1.435063044118292,-0.15594571538795207,0.668643556211706,-0.7123719309683376,0.2988833163948644,0.6374498913918674,1.1868500954875245,-0.9500333527874163,PU
2013,-1.2120636486508432,0.2434669041800925,0.38799994543751143,0.27333613679526686,1.0228351369342148,0.9303588855633228,-1.076297283088719,-0.5614045753966254,-1.5022646983209793,0.9044453533073519,-1.3696893359283637,-1.0056374673503017,-0.12108964452337806,0.27803012773581526,PU
2009,-0.03796251116092918,-3.025375628991969,0.15156247868652795,-0.09111204559842241,1.0228351369342148,0.16047257985075775,-1.9732116856626516,2.547113351336538,-0.06725132281571103,-1.3316386970492202,0.09316996277961925,-0.6965485989741665,-0.26790950920532386,0.2540043991777493,PU
2004,0.8698583788217055,0.39912607242638104,-1.4246872996533628,-0.9111204559842235,-1.1672353915602216,-1.5531453264126935,0.717531522059146,-0.29109866872417606,1.486272034261402,-0.6515100556329783,1.676301851508437,1.5719799948841644,-1.4015215403087085,-1.9074346817511771,PU
2010,-0.48721603981603323,0.03592134651837429,0.5456249232715006,0.911120455984223,1.2574855507014764,0.3839879589285992,-0.358765761029573,0.3846660979569476,-0.37010584441788846,0.5316205760132514,-0.15608697051910606,-0.7942321131303103,-0.5094307437959226,0.653242142227316,PU
2006,1.1379190971942084,0.45101246184181065,0.5456249232715006,-4.0461876337626253e-16,-0.6979345640256992,-0.6839188522210877,1.2556801636035055,0.7901249579656208,1.378230367130822,0.6732130193095827,1.1515817760298677,1.1252466505230068,0.34230253255792303,0.8541434385844522,PU
2014,-1.0194113010915846,0.7623307983343879,-0.24249996589844475,-0.728896364787379,-0.07220012731300314,1.0545340961621237,-1.076297283088719,-1.9129341087588694,-0.9183627160199814,-0.017490102866487917,-1.1166355131469612,-0.8945887199946675,1.365822859233718,0.9539577076482957,PU
2012,-1.1765075709776986,-0.06785143231248478,0.6244374121884952,0.45556022799211127,1.3357023552905631,0.806183674964522,-0.8969144025739325,-0.15594571538795085,-1.3594632548665813,1.2990471922408147,-1.1403654135241053,-0.9591121781984906,-0.514786570403765,0.5655213654135789,PU
2008,0.3296884207726113,-1.1055792206210755,1.333749812441446,1.1844565927794901,-0.4632841502584382,0.16047257985075775,0.717531522059146,0.5198190512931716,-0.13549744578736753,-1.9403139557136246,-0.31869341979161825,0.3943018118805985,0.5982338006969021,-0.08828213830649728,PU
2011,-0.32827590292662956,-0.06785143231248478,1.5701872791924294,2.0044650031652913,1.41391915987965,0.657173422245961,0.0,0.24951314462072113,0.704032176236493,-0.09655098200272656,1.1944794615053562,-0.6632315218038661,0.40223486266871883,0.31724559392259527,TR
2005,0.41990810932135164,0.7623307983343879,-1.4246872996533628,-0.18222409119684482,-1.1672353915602216,-1.1309496103767707,1.076297283088719,-0.02079276205172687,-1.0016547035205623,-0.6055436415708354,-0.8746017614233316,0.7612298939908202,-1.1183142203130079,-1.135637663603432,TR
2015,-0.6474727294155964,0.3472396830109515,-1.1094373439853846,-2.095577048763714,-0.6979345640256992,1.3525546015992456,0.1793828805147865,-1.1020163887415226,2.506378806027699,-1.498710653864801,2.461830307253222,-0.08320680530348513,2.027123402090212,0.7778901116172688,TR
2003,2.242811845460201,0.8661035771652469,-1.4246872996533628,-0.8200084103858013,-1.0108017823820474,-1.9256709582090958,0.0,-0.29109866872417606,-1.9117007938129287,2.6636836482456068,-1.6044033509743627,0.050031492425065396,-1.8345245974160127,1.9265434960700427,TR
2007,0.29956130662147773,0.39912607242638104,0.46681243435450603,-4.0461876337626253e-16,-0.7761513686147866,-0.2120530519456447,1.435063044118292,-0.15594571538795207,0.21059622504954267,0.9105783350930897,-0.43102533608086446,1.7041672605863039,0.06388813158802406,-1.6982141301219802,TR
2013,-1.4661472233393125,0.2434669041800925,0.38799994543751143,0.27333613679526686,1.0228351369342148,0.9303588855633228,-1.076297283088719,-0.5614045753966254,-0.0398230833140313,-0.9545957982035425,-0.27609464631795794,-1.3933084300005152,0.6685932220837614,0.8185008482909332,TR
2009,0.500979977137776,-3.025375628991969,0.15156247868652795,-0.09111204559842241,1.0228351369342148,0.16047257985075775,-1.9732116856626516,2.547113351336538,-0.08776727756110927,0.26941416047599864,0.1933415567729765,-0.7383231752333344,-0.060728621405870556,0.3597370084400248,TR
2004,1.414382864153687,0.39912607242638104,-1.4246872996533628,-0.9111204559842235,-1.1672353915602216,-1.5531453264126935,0.717531522059146,-0.29109866872417606,-0.8688712541519893,-0.7290128919592603,-0.5985547159499922,0.9907344422706535,-1.2350599371962598,0.033561694242601164,TR
2010,-0.6548362782646978,0.03592134651837429,0.5456249232715006,0.911120455984223,1.2574855507014764,0.3839879589285992,-0.358765761029573,0.3846660979569476,-0.1566094275933668,0.19970741643853007,-0.16276763092185786,-0.359738905536184,0.02405207938321289,0.30642926532160086,TR
2006,0.24999250475481352,0.45101246184181065,0.5456249232715006,-4.0461876337626253e-16,-0.6979345640256992,-0.6839188522210877,1.2556801636035055,0.7901249579656208,-0.29580456040446,0.5898663255971447,-0.0685000027461595,0.9429494168106763,-0.7209176407254194,-1.3219001542277697,TR
2014,-0.7684463716388721,0.7623307983343879,-0.24249996589844475,-0.728896364787379,-0.07220012731300314,1.0545340961621237,-1.076297283088719,-1.9129341087588694,0.7259175422610173,-0.6083066700496028,0.4771119723704609,-1.1711609620507697,1.1611311513761253,0.17775723153341036,TR
2012,-1.3009248257597932,-0.06785143231248478,0.6244374121884952,0.45556022799211127,1.3357023552905631,0.806183674964522,-0.8969144025739325,-0.15594571538795085,0.3241634116668764,-0.36220999691064715,0.622019744289951,-1.2865757539117837,0.4989014414043409,0.6072431196443956,TR
2008,0.0384667238956096,-1.1055792206210755,1.333749812441446,1.1844565927794901,-0.4632841502584382,0.16047257985075775,0.717531522059146,0.5198190512931716,-0.10885706088329727,0.2216807487111293,-0.9328355977772713,1.2464330477564094,0.12362072646214531,-1.1691564211296817,TR
2011,-0.6887590934356258,-0.06785143231248478,1.5701872791924294,2.0044650031652913,1.41391915987965,0.657173422245961,0.0,0.24951314462072113,0.5440233904939906,-0.1372901313863531,0.5153458722836485,0.3858924285672386,0.554699949380642,-0.2291263208725211,TU
2005,0.9774169415393641,0.7623307983343879,-1.4246872996533628,-0.18222409119684482,-1.1672353915602216,-1.1309496103767707,1.076297283088719,-0.02079276205172687,-0.683763057928056,-0.6490620271273595,-0.690412349653164,1.2196081196582613,-0.9305155119866617,-1.3409760610495995,TU
2015,0.017745068358591114,0.3472396830109515,-1.1094373439853846,-2.095577048763714,-0.6979345640256992,1.3525546015992456,0.1793828805147865,-1.1020163887415226,1.624511687561431,0.950310367789328,1.5218368536205196,0.9618340146085385,1.6276340782468632,0.287296336881861,TU
2003,2.4697594438453607,0.8661035771652469,-1.4246872996533628,-0.8200084103858013,-1.0108017823820474,-1.9256709582090958,0.0,-0.29109866872417606,-2.347940526408411,-0.1095936603543288,-2.4057799323789237,-1.5332080095466074,-1.9821315308101772,2.3084092591772607,TU
2007,0.697490142868073,0.39912607242638104,0.46681243435450603,-4.0461876337626253e-16,-0.7761513686147866,-0.2120530519456447,1.435063044118292,-0.15594571538795207,-0.07639035872021306,-1.0070771117866493,-0.2346424864752784,0.9337449778821385,0.0912588238689418,-1.6675842826592056,TU
2013,-1.309721224486295,0.2434669041800925,0.38799994543751143,0.27333613679526686,1.0228351369342148,0.9303588855633228,-1.076297283088719,-0.5614045753966254,0.3965896487946536,1.4815273500335844,0.49085182980948133,-1.7364548332295038,0.5403062727592686,0.25544311503742445,TU
2009,-0.36509414758108,-3.025375628991969,0.15156247868652795,-0.09111204559842241,1.0228351369342148,0.16047257985075775,-1.9732116856626516,2.547113351336538,0.7000367276060973,-0.8265629906911068,0.8064474609828315,0.39826416644605417,0.41968210218345675,-0.36236109844264275,TU
2004,0.7257111702115719,0.39912607242638104,-1.4246872996533628,-0.9111204559842235,-1.1672353915602216,-1.5531453264126935,0.717531522059146,-0.29109866872417606,-1.430014805425102,-0.47253426574633334,-1.3220553633889227,-0.17381027977877822,-1.64353285906621,0.923035519937735,TU
2010,-0.5576760137713453,0.03592134651837429,0.5456249232715006,0.911120455984223,1.2574855507014764,0.3839879589285992,-0.358765761029573,0.3846660979569476,0.40303956298217086,0.13896140694036183,0.49285652323760043,-0.40216128298447174,0.30010854053153185,-0.7629005396794813,TU
2006,0.3270373201114922,0.45101246184181065,0.5456249232715006,-4.0461876337626253e-16,-0.6979345640256992,-0.6839188522210877,1.2556801636035055,0.7901249579656208,-0.552778044812443,-0.864950828959973,-0.5595514862545831,0.9302673307454618,-0.7131323360558046,0.6827843668741117,TU
2014,-0.6189979148513991,0.7623307983343879,-0.24249996589844475,-0.728896364787379,-0.07220012731300314,1.0545340961621237,-1.076297283088719,-1.9129341087588694,0.859310137356687,1.7377195490268902,0.7821758209782662,-0.6766922315049393,1.1369174509076094,0.32918754074553536,TU
2012,-1.2872607253383823,-0.06785143231248478,0.6244374121884952,0.45556022799211127,1.3357023552905631,0.806183674964522,-0.8969144025739325,-0.15594571538795085,0.3851689023469532,1.241788337216025,0.5362394247131078,-1.2670955970258817,0.3133235058502844,0.3639282618083851,TU
2008,-0.3876509674703334,-1.1055792206210755,1.333749812441446,1.1844565927794901,-0.4632841502584382,0.16047257985075775,0.717531522059146,0.5198190512931716,0.17820673615224894,-1.4832359949540794,0.06668783252539556,0.9598111961624515,0.28538151419025765,-0.7871360977588693,TU
2011,-0.5352458039024642,-0.06785143231248478,1.5701872791924294,2.0044650031652913,1.41391915987965,0.657173422245961,0.0,0.24951314462072113,0.33659331284064337,0.19533877019041068,0.7141303559945952,-0.6235211627316348,-0.5687629176215658,-0.2886751345948129,PM
2005,-0.646411719051136,0.7623307983343879,-1.4246872996533628,-0.18222409119684482,-1.1672353915602216,-1.1309496103767707,1.076297283088719,-0.02079276205172687,-0.611945576891909,-1.2823698637276868,-0.82692224325858,1.3361961696943692,-0.06012151990061577,-0.2886751345948129,PM
2015,-1.2374539907049458,0.3472396830109515,-1.1094373439853846,-2.095577048763714,-0.6979345640256992,1.3525546015992456,0.1793828805147865,-1.1020163887415226,1.5882061796865974,-1.1116185403151702,1.2621647398784102,-0.24054413049798562,2.2742261734339504,-0.2886751345948129,PM
2003,1.4951822369685392,0.8661035771652469,-1.4246872996533628,-0.8200084103858013,-1.0108017823820474,-1.9256709582090958,0.0,-0.29109866872417606,-1.9736736959294257,0.18458856748821698,-1.934145652758724,0.431081124454741,-1.6897951874714323,-0.2886751345948129,PM
2007,0.3069861687391959,0.39912607242638104,0.46681243435450603,-4.0461876337626253e-16,-0.7761513686147866,-0.2120530519456447,1.435063044118292,-0.15594571538795207,0.19669069947466744,0.886817641893085,-0.051895383184236865,0.4031492962211151,0.48509809705468837,-0.2886751345948129,PM
2013,1.0542439726829704,0.2434669041800925,0.38799994543751143,0.27333613679526686,1.0228351369342148,0.9303588855633228,-1.076297283088719,-0.5614045753966254,0.37610367861794824,-0.5064557617502219,0.5620353335420277,-1.4956192439598694,0.33042989321701993,3.4641016151377544,PM
2009,0.40091570863380616,-3.025375628991969,0.15156247868652795,-0.09111204559842241,1.0228351369342148,0.16047257985075775,-1.9732116856626516,2.547113351336538,0.8135123877144046,0.819067798149805,1.0639921834917987,-0.07410383613169731,-0.2443906736628254,-0.2886751345948129,PM
2004,-1.3685627179110351,0.39912607242638104,-1.4246872996533628,-0.9111204559842235,-1.1672353915602216,-1.5531453264126935,0.717531522059146,-0.29109866872417606,-1.1543212702686947,-1.689904817748283,-1.2454773162377422,1.307305508496881,-0.6478522806007769,-0.2886751345948129,PM
2010,-0.07874301687064181,0.03592134651837429,0.5456249232715006,0.911120455984223,1.2574855507014764,0.3839879589285992,-0.358765761029573,0.3846660979569476,0.09444931355499525,1.2969039170295058,0.39886863659461724,0.14961546889711722,-1.0201620543193894,-0.2886751345948129,PM
2006,0.48413780329483186,0.45101246184181065,0.5456249232715006,-4.0461876337626253e-16,-0.6979345640256992,-0.6839188522210877,1.2556801636035055,0.7901249579656208,-0.27506112359922846,0.09655468920868718,-0.47203964479752886,1.257232086044393,-0.13786579861461368,-0.2886751345948129,PM
2014,-0.5159636972419916,0.7623307983343879,-0.24249996589844475,-0.728896364787379,-0.07220012731300314,1.0545340961621237,-1.076297283088719,-1.9129341087588694,1.2136671505243433,-0.4906720259725939,1.2380871594518443,-1.3260733723987792,1.3291157332557584,-0.2886751345948129,PM
2012,-1.1923608473635063,-0.06785143231248478,0.6244374121884952,0.45556022799211127,1.3357023552905631,0.806183674964522,-0.8969144025739325,-0.15594571538795085,-1.346124615000543,-0.2628840210000156,-1.1619860428111992,-1.6746045002331396,-0.7299086743408493,-0.2886751345948129,PM
2008,1.833275902726405,-1.1055792206210755,1.333749812441446,1.1844565927794901,-0.4632841502584382,0.16047257985075775,0.717531522059146,0.5198190512931716,0.7419035592762326,1.864633646554268,0.4531878740947113,0.5498865921445096,0.6799892095706402,-0.2886751345948129,PM
2011,-0.8440113122924516,-0.06785143231248478,1.5701872791924294,2.0044650031652913,1.41391915987965,0.657173422245961,0.0,0.24951314462072113,-0.6690807397079551,-0.6777731168668988,-0.6626427314760477,-0.7838082274250088,0.03481431761313027,0.2759770091919151,BR
2005,0.2045830020316968,0.7623307983343879,-1.4246872996533628,-0.18222409119684482,-1.1672353915602216,-1.1309496103767707,1.076297283088719,-0.02079276205172687,-0.19934601980069253,-0.035974669560523455,-0.07350416240825025,1.088528399323852,-1.06384676688792,-1.1239749920685567,BR
2015,0.5366003530064204,0.3472396830109515,-1.1094373439853846,-2.095577048763714,-0.6979345640256992,1.3525546015992456,0.1793828805147865,-1.1020163887415226,0.8068393194869123,-1.7222108793870505,0.5504032332473536,-1.1453296505428923,2.0051570305473247,1.7177163594188503,BR
2003,1.0926943161860283,0.8661035771652469,-1.4246872996533628,-0.8200084103858013,-1.0108017823820474,-1.9256709582090958,0.0,-0.29109866872417606,-0.4665362980439617,1.216094842830729,-0.3173788892951081,1.437119826042289,-1.7106401981732853,-1.044568618115795,BR
2007,0.4715233343064695,0.39912607242638104,0.46681243435450603,-4.0461876337626253e-16,-0.7761513686147866,-0.2120530519456447,1.435063044118292,-0.15594571538795207,2.2586538682907658,1.7150033851207094,2.246323682564316,1.0193219775476683,0.9492275033056522,-0.6535214998127767,BR
2013,-0.200439352996827,0.2434669041800925,0.38799994543751143,0.27333613679526686,1.0228351369342148,0.9303588855633228,-1.076297283088719,-0.5614045753966254,-0.9171109056062667,-0.9331267461875242,-1.0141910677420036,-0.9577533524248274,0.20903492355697273,0.982998983380239,BR
2009,0.09093672041027398,-3.025375628991969,0.15156247868652795,-0.09111204559842241,1.0228351369342148,0.16047257985075775,-1.9732116856626516,2.547113351336538,-0.6285555990120425,0.263788324094026,-0.6502374597634353,-0.41677823270869613,-0.21928724569091854,-0.24336512573556196,BR
2004,-0.9645861701906736,0.39912607242638104,-1.4246872996533628,-0.9111204559842235,-1.1672353915602216,-1.5531453264126935,0.717531522059146,-0.29109866872417606,-0.022753037523960355,1.258281520340678,0.30095436048603985,1.0929653533107755,-1.5364843642067554,-1.1630956570375943,BR
